AGI	gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	description
AT5G49680		54.543	0.37066	0.29004	1.278	0.20125	0.38246	SABRE-like protein. Conserved among eukaryotes, similar to Arabidopsis SABRE. The phenotype of the kip/sab double mutant suggests related functions for both genes, however, the KIP protein is mostly required for tip-growth. Predicted to be targeted to the secretory pathway. mRNA was detected in all organs, with most abundance in pollen and roots.
AT1G80720		12.934	0.71019	0.55615	1.277	0.20161	0.3831	Mitochondrial glycoprotein family protein.
AT2G03510		363.33	0.16307	0.12771	1.2769	0.20164	0.3831	SPFH/Band 7/PHB domain-containing membrane-associated protein family.
AT2G40140	CZF1	253.77	-0.2383	0.18663	-1.2769	0.20165	0.3831	zinc finger (CCCH-type) family protein.
AT3G51100		184.46	-0.21051	0.16498	-1.276	0.20197	0.38365	altered inheritance of mitochondria protein.
AT2G32040		178.33	-0.20888	0.16371	-1.2759	0.20199	0.38365	Major facilitator superfamily protein. The At2g32040 gene product has been demonstrated to mediate folate monoglutamate transport involved in tetrahydrofolate biosynthesis. It also mediates transport of antifolates, such as methotrexate and aminopterin. The gene is expressed in both chloroplast and non-green plastids.
AT2G01470	STL2P	851.21	0.13022	0.10208	1.2757	0.20206	0.38375	full_name=SEC12P-like 2 protein. SEC12P-like 2 protein. Sec12p-like protein (GTP exchange protein) that functionally complements yeast sec12 null mutant. Protein is localized to the ER.
AT2G03060	AGL30	61.192	0.34041	0.26691	1.2753	0.20219	0.38393	full_name=AGAMOUS-like 30. AGAMOUS-like 30. Encodes a member of the MIKC (MADS box, Keratin binding domain, and C terminal domain containing )family of transcriptional regulators. AGL30 is expressed in pollen.It forms heterodimers with other MICK family members.
AT1G43590		13.238	-0.7256	0.56896	-1.2753	0.2022	0.38393	transposable_element_gene.
AT2G37940	AtIPCS2	79.585	0.33195	0.26032	1.2752	0.20225	0.38396	full_name=Arabidopsis Inositol phosphorylceramide synthase 2. Inositol phosphorylceramide synthase 2.
AT1G64700		10.037	-0.82361	0.6459	-1.2751	0.20226	0.38396	DUF4228 domain protein.
AT3G03870		73.026	-0.3133	0.24579	-1.2747	0.20242	0.3842	transmembrane protein.
AT2G35490	FBN2	376.92	-0.16699	0.131	-1.2747	0.20243	0.3842	Plastid-lipid associated protein PAP / fibrillin family protein.
AT2G42130		176.53	0.20962	0.16447	1.2745	0.20249	0.38428	Plastid-lipid associated protein PAP / fibrillin family protein.
AT1G52565		58.233	-0.34234	0.26872	-1.274	0.20268	0.38459	cytochrome P450 family protein.
AT2G41650		192.55	-0.21062	0.16539	-1.2735	0.20285	0.38488	hypothetical protein.
AT4G39361		20.114	0.59159	0.46474	1.273	0.20303	0.38518	snoRNA.
AT5G17350		11.104	-0.90782	0.71359	-1.2722	0.20331	0.38564	hypothetical protein.
AT4G16765		177.49	0.24169	0.18998	1.2722	0.20331	0.38564	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein.
AT5G03200	LUL1	178.19	-0.21267	0.1672	-1.2719	0.2034	0.38577	full_name=LOG2-LIKE UBIQUITIN LIGASE1. RING/U-box superfamily protein. Paralog of LOG2 (At3g09770), a ubiquitin ligase that regulates amino acid export.
AT3G53530	NAKR3	149.42	-0.24899	0.1958	-1.2717	0.20349	0.38587	full_name=SODIUM POTASSIUM ROOT DEFECTIVE 3. Chloroplast-targeted copper chaperone protein.
AT2G19520	FVE	551.38	0.14872	0.11695	1.2717	0.2035	0.38587	Transducin family protein / WD-40 repeat family protein. Controls flowering.
AT5G44510	TAO1	233.44	-0.19695	0.15492	-1.2713	0.20361	0.38604	full_name=target of AVRB operation1. target of AVRB operation1. Encodes TAO1 (Target of AvrB Operation), a TIR-NB-LRR protein that contributes to disease resistance induced by the Pseudomonas syringae effector AvrB.
AT1G44780		80.077	-0.30824	0.24247	-1.2713	0.20363	0.38604	translation initiation factor.
AT5G28840	GME	1996.7	0.11411	0.089769	1.2711	0.20368	0.38608	full_name=GDP-D-mannose 3',5'-epimerase. GDP-D-mannose 3',5'-epimerase. Encodes a protein with GDP-D-mannose 3',5'-epimerase activity.  The enzyme is involved in ascorbate biosynthesis. It catalyzes the conversion of GDP-D-mannose to GDP-L-galactose.
AT2G04900		390.74	0.17283	0.13597	1.2711	0.2037	0.38608	hypothetical protein.
AT1G76780		19.689	-0.57825	0.45504	-1.2707	0.20382	0.38628	HSP20-like chaperones superfamily protein.
AT1G72990	BGAL17	194.52	0.20059	0.15789	1.2704	0.20395	0.38647	full_name=beta-galactosidase 17. beta-galactosidase 17.
AT4G23570	SGT1A	114.68	-0.25368	0.19972	-1.2702	0.20401	0.38655	phosphatase-like protein. Closely related to SGT1B, may function in SCF(TIR1) mediated protein degradation. AtSGT1a and AtSGT1b are functionally redundant in the resistance to pathogenes. AtSGT1b was more highly  expressed than AtSGT1. The N-terminal TPR domain of  AtSGT1a reduces the steady-state level of Arabidopsis SGT1  proteins whereas the same domain from AtSGT1b enhances  SGT1 accumulation. The TPR domain is dispensable for SGT1 resistance. AtSGT1a is induced upon pathogen infection and can function in R gene-mediated resistance.
AT1G31850		417.25	0.15526	0.12227	1.2698	0.20414	0.38665	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein.
AT3G24515	UBC37	5.7692	-1.0673	0.84053	-1.2698	0.20415	0.38665	full_name=ubiquitin-conjugating enzyme 37. ubiquitin-conjugating enzyme 37.
AT1G74340	DPMS2	136	0.23354	0.18393	1.2698	0.20417	0.38665	full_name=dolichol phosphate mannose synthase 2. dolichol phosphate-mannose biosynthesis regulatory protein-like protein. Encodes a subunit of the dolichol phosphate mannase synthase (DPMS) complex that may serve as membrane anchors for the catalytic core, DPMS1, or provide catalytic assistance. It is localized in the ER and mediates isoprenyl-linked glycan biogenesis.
AT1G47820		40.775	0.39512	0.31118	1.2697	0.20418	0.38665	hypothetical protein.
AT1G45163		11.476	-0.73596	0.57962	-1.2697	0.20418	0.38665	transmembrane protein.
AT1G72852		12.773	0.69019	0.54358	1.2697	0.20419	0.38665	Natural antisense transcript overlaps with AT1G72850. Potential natural antisense gene, locus overlaps with AT1G72850 Natural antisense transcript overlaps with AT1G72850
AT1G17340	SAC5	87.517	0.28298	0.22294	1.2693	0.20434	0.38689	Phosphoinositide phosphatase family protein.
AT4G17890	AGD8	275.42	-0.18329	0.14449	-1.2686	0.2046	0.38735	full_name=ARF-GAP domain 8. ARF-GAP domain 8. A member of ARF GAP domain (AGD), A thaliana has 15 members, grouped into four classes.
AT1G45050	ATUBC2-1	153.16	-0.22392	0.17655	-1.2684	0.20467	0.38739	Ubiquitin-conjugating enzyme family protein. member of ubiquitin-conjugating E2-proteins
AT3G13640	ABCE1	258.21	0.19131	0.15084	1.2684	0.20467	0.38739	full_name=ATP-binding cassette E1. RNAse l inhibitor protein 1. member of RLI subfamily
AT3G29180		601.51	-0.14037	0.11067	-1.2683	0.20469	0.38739	DUF1336 family protein (DUF1336).
AT1G54280	ALA6	63.376	-0.32421	0.25567	-1.2681	0.20477	0.38748	ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein.
AT1G09207		8.3448	-0.86528	0.68237	-1.2681	0.20478	0.38748	
AT4G40070	ATL32	18.568	0.57473	0.45359	1.267	0.20514	0.38806	RING/U-box superfamily protein.
AT5G62820	CASPL4A2	44.218	0.38343	0.30262	1.267	0.20514	0.38806	Uncharacterized protein family (UPF0497).
AT3G48425	APE1L	47.855	-0.44001	0.34728	-1.267	0.20515	0.38806	DNAse I-like superfamily protein.
AT5G17980	MCTP16	218.51	0.20244	0.1598	1.2669	0.2052	0.38812	C2 calcium/lipid-binding plant phosphoribosyltransferase family protein.
AT1G49540	ELP2	65.414	0.32109	0.25363	1.266	0.20551	0.38866	full_name=elongator protein 2. elongator protein 2.
AT2G36760	UGT73C2	86.941	-0.27808	0.2197	-1.2657	0.20562	0.38879	full_name=UDP-glucosyl transferase 73C2. UDP-glucosyl transferase 73C2.
AT2G26270		56.05	-0.33968	0.26837	-1.2657	0.20562	0.38879	BRCT domain DNA repair protein.
AT5G55810	NMNAT	60.694	0.35382	0.27958	1.2656	0.20567	0.38884	full_name=nicotinate/nicotinamide mononucleotide adenyltransferase. nicotinate/nicotinamide mononucleotide adenyltransferase. encodes a bi-functional enzyme that expresses both nicotinamide-nucleotide adenylyltransferase (2.7.7.1) and nicotinate-nucleotide adenylyltransferase (2.7.7.18)activity.
AT5G64730		83.012	0.28676	0.22663	1.2654	0.20574	0.38894	Transducin/WD40 repeat-like superfamily protein.
AT1G10180	EXO84C	285.98	-0.18001	0.14229	-1.2651	0.20583	0.38907	LOW protein: exocyst complex component-like protein.
AT1G71100	RSW10	36.425	-0.42735	0.33786	-1.2649	0.20592	0.38918	full_name=RADIAL SWELLING 10. Ribose 5-phosphate isomerase, type A protein. Encodes a ribose 5-phosphate isomerase involved in the formation of uridine used for the synthesis of UDP-sugars. Mutants of this gene are affected in cellulose biosynthesis.
AT5G22250	CAF1b	10.301	-0.77674	0.61436	-1.2643	0.20611	0.38949	full_name=CCR4- associated factor 1b. Polynucleotidyl transferase, ribonuclease H-like superfamily protein. Encodes one of the homologs of the yeast CCR4-associated factor 1: AT3G44260 (CAF1a), AT5G22250 (CAF1b). Has mRNA deadenylation activity.  Also plays a role in plant defense responses.
AT2G21860		107.72	0.25404	0.20094	1.2643	0.20612	0.38949	violaxanthin de-epoxidase-like protein.
AT4G22820	SAP9	304.74	0.20484	0.16204	1.2641	0.2062	0.38959	A20/AN1-like zinc finger family protein.
AT1G63960		20.229	0.58515	0.46293	1.264	0.20622	0.38959	Copper transport protein family.
AT1G73920		259.56	-0.24757	0.19587	-1.264	0.20624	0.38959	alpha/beta-Hydrolases superfamily protein.
AT1G21780		344.67	-0.16742	0.13246	-1.2639	0.20626	0.3896	BTB/POZ domain-containing protein. BTB/POZ domain-containing protein. Contains similarity to gb:AJ000644 SPOP (speckle-type POZ protein) from Homo sapiens and contains a PF:00651 BTB/POZ domain. ESTs gb:T75841, gb:R89974, gb:R30221, gb:N96386, gb:T76457, gb:AI100013 and gb:T76456 come from this gene;supported by full-length. Interacts with CUL3A and CUL3B.
AT3G22142		7.6681	-0.93667	0.74143	-1.2633	0.20647	0.38991	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein. Encodes a Protease inhibitor/seed storage/LTP family protein
AT1G24520	BCP1	9.4995	0.91213	0.72201	1.2633	0.20647	0.38991	full_name=homolog of Brassica campestris pollen protein 1. homolog of Brassica campestris pollen protein 1. Male fertility gene acting on tapetum and microspore
AT5G37830	OXP1	270.37	-0.18871	0.14938	-1.2632	0.2065	0.38993	full_name=oxoprolinase 1. oxoprolinase 1. Encodes a 5-oxoprolinase that acts in the glutathione degradation pathway and in 5-oxoproline metabolism.
AT5G47200	RAB1A	677.84	0.14195	0.11238	1.2631	0.20656	0.38998	full_name=RAB GTPase homolog 1A. RAB GTPase homolog 1A. AtRabD2b encodes a Rab GTPase, which plays important roles in pollen development, germination and tube elongation.
AT2G37620	ACT1	161.92	-0.21561	0.1708	-1.2623	0.20683000000000001	0.39047	full_name=actin 1. actin 1. Member of the actin gene family. Expressed in mature pollen.
AT1G59970	AT5-MMP	24.832	0.49744	0.3941	1.2622	0.20687	0.39049	Matrixin family protein.
AT3G11960		419.54	0.17303	0.13711	1.2619	0.20698	0.39066	Cleavage and polyadenylation specificity factor (CPSF) A subunit protein.
AT3G62190		245.86	0.24955	0.19777	1.2618	0.20702	0.39069	Chaperone DnaJ-domain superfamily protein.
AT5G49120		8.8226	1.0382	0.82288	1.2617	0.20706	0.39073	DUF581 family protein, putative (DUF581).
AT3G28940		1056.2	-0.15251	0.12089	-1.2615	0.20711	0.39079	AIG2-like (avirulence induced gene) family protein.
AT4G33530	KUP5	109.23	-0.25391	0.20129	-1.2615	0.20714	0.39081	full_name=K+ uptake permease 5. K+ uptake permease 5. potassium transporter
AT1G33260		202.54	0.1966	0.15593	1.2608	0.20737	0.39119	Protein kinase superfamily protein.
AT2G33700	PP2CG1	178.1	0.22384	0.17755	1.2607	0.20742	0.39124	full_name=protein phosphatase 2C G Group 1. Protein phosphatase 2C family protein. Encodes a putative protein phosphatase 2C that positively regulates salt tolerance in abscisic acid-dependent manner.
AT5G39880		11.45	0.78678	0.62439	1.2601	0.20764	0.39159	transmembrane protein.
AT2G40570		46.655	-0.3805	0.30198	-1.26	0.20766	0.39159	initiator tRNA phosphoribosyl transferase family protein.
AT1G01080		43.3	-0.38092	0.30232	-1.26	0.20767	0.39159	RNA-binding (RRM/RBD/RNP motifs) family protein.
AT1G16250		101.84	0.27747	0.22027	1.2597	0.20778	0.39172	Galactose oxidase/kelch repeat superfamily protein.
AT3G47670		140.16	0.2452	0.19466	1.2597	0.20779	0.39172	Plant invertase/pectin methylesterase inhibitor superfamily protein.
AT5G47400	PNET4	75.73	-0.30421	0.24151	-1.2596	0.20781	0.39172	sphingomyelin phosphodiesterase.
AT2G40090	ATH9	99.857	0.26596	0.21118	1.2594	0.20789	0.39184	full_name=ABC2 homolog 9. ABC2 homolog 9. member of ATH subfamily
AT2G38770	EMB2765	306.2	0.18101	0.14378	1.2589	0.20806	0.39212	full_name=EMBRYO DEFECTIVE 2765. P-loop containing nucleoside triphosphate hydrolases superfamily protein.
AT3G55840		6.5638	1.0184	0.80913	1.2587	0.20814	0.3922	Hs1pro-1 protein.
AT4G31248		42.137	-0.39694	0.31537	-1.2587	0.20815	0.3922	Natural antisense transcript overlaps with AT4G31250. Potential natural antisense gene, locus overlaps with AT4G31250
AT4G36720	HVA22K	113.55	0.25084	0.1993	1.2586	0.20818	0.3922	full_name=HVA22-like protein K. HVA22-like protein K.
AT5G15080	PBL34	181.71	0.20962	0.16656	1.2586	0.20819	0.3922	Protein kinase superfamily protein.
AT2G17787		91.994	-0.26841	0.21328	-1.2585	0.20821	0.3922	cylicin.
AT3G58580	ATCCR4B	227.65	0.1995	0.15859	1.2579	0.20842	0.39253	DNAse I-like superfamily protein. Encodes a protein that is involved in mRNA processing and localized to cytoplasmic p-bodies. Double mutants with CCR4a show decreased sensitivity to high concentrations of sucrose. Involved in starch and sucrose metabolism.
AT2G21230	BZIP30	180.44	0.20609	0.16383	1.2579	0.20843	0.39253	Basic-leucine zipper (bZIP) transcription factor family protein.
AT5G38510		114.2	-0.24729	0.19661	-1.2578	0.20847	0.39254	Rhomboid-related intramembrane serine protease family protein.
AT2G20720		16.226	-0.64516	0.51298	-1.2577	0.20851	0.39254	Pentatricopeptide repeat (PPR) superfamily protein.
AT3G06325		7.7838	0.91515	0.72768	1.2576	0.20853	0.39254	Natural antisense transcript overlaps with AT3G41762.  Natural antisense transcript overlaps with AT3G41762
AT5G09450		115.87	0.24997	0.19878	1.2576	0.20855	0.39254	Tetratricopeptide repeat (TPR)-like superfamily protein.
AT1G69380	RRG	52.863	0.34759	0.2764	1.2575	0.20856	0.39254	full_name=RETARDED ROOT GROWTH. sporulation protein (DUF155). Encodes a mitochondria-localized protein that is required for cell division in the root meristem.
AT1G80410	EMB2753	538.67	0.14576	0.11591	1.2575	0.20856	0.39254	full_name=EMBRYO DEFECTIVE 2753. tetratricopeptide repeat (TPR)-containing protein.
AT3G60880	DHDPS1	91.403	0.26812	0.21328	1.2571	0.20871	0.39275	full_name=dihydrodipicolinate synthase 1. dihydrodipicolinate synthase 1. Encodes a dihydropicolinate synthase involved in lysine biosynthesis. The enzyme is allosterically inhibited by lysine. It is predicted to localize to the cholorplast.
AT1G18210		329.5	0.16308	0.12973	1.2571	0.20872	0.39275	Calcium-binding EF-hand family protein.
AT3G16100	RABG3c	68.82	-0.30464	0.24247	-1.2564	0.20896	0.39316	full_name=RAB GTPase homolog G3C. RAB GTPase homolog G3C.
AT4G09520		140.89	-0.24214	0.19273	-1.2564	0.20898	0.39316	Cofactor-independent phosphoglycerate mutase.
AT5G18200		91.848	-0.27977	0.22274	-1.256	0.20911	0.39334	putative galactose-1-phosphate uridyltransferase. encodes an adenylyltransferase
AT1G75850	VPS35B	529.78	0.14841	0.11816	1.256	0.20912	0.39334	full_name=VPS35 homolog B. VPS35 homolog B.
AT3G03880		82.287	-0.28838	0.22963	-1.2559	0.20916	0.39337	sterol O-acyltransferase, putative (DUF1639).
AT5G61250	GUS1	62.653	-0.32073	0.25543	-1.2557	0.20924	0.39346	full_name=glucuronidase 1. glucuronidase 1. Belongs to the plant glycoside hydrolase family 79. Encodes a protein with several posttranslational modification sites including O-&#946;-GlcNAc attachment sites and serine-, threonine- and  tyrosine-phosphorylation sites, suggesting that this protein is extensively modified posttranslationally. The protein is predicted  (WoLF PSORT program) to be secreted.
AT5G02020	SIS	160.19	0.29754	0.23696	1.2556	0.20925	0.39346	full_name=Salt Induced Serine rich. E3 ubiquitin-protein ligase RLIM-like protein. Encodes a protein involved in salt tolerance, names SIS (Salt Induced Serine rich).
AT1G52420		362.44	-0.17563	0.13989	-1.2555	0.2093	0.39348	UDP-Glycosyltransferase superfamily protein.
AT5G66680	DGL1	675.39	-0.1413	0.11255	-1.2555	0.20931	0.39348	full_name=DEFECTIVE GLYCOSYLATION. dolichyl-diphosphooligosaccharide-protein glycosyltransferase 48kDa subunit family protein. Encodes a protein ortholog of human SOT48 or yeast WBP1, an essential protein subunit of the oligosaccharyltransferase (OST) complex, which is responsible for the transfer in the ER of the N-linked glycan precursor onto Asn residues of candidate proteins.
AT3G09580		45.835	-0.37051	0.2952	-1.2551	0.20943	0.39363	FAD/NAD(P)-binding oxidoreductase family protein.
AT3G58610		1728.7	0.14	0.11154	1.2551	0.20943	0.39363	ketol-acid reductoisomerase.
AT4G11060	MTSSB	52.515	0.35083	0.27961	1.2547	0.20958	0.39388	full_name=mitochondrially targeted single-stranded DNA binding protein. mitochondrially targeted single-stranded DNA binding protein.
AT3G44160	P39	140.23	0.22948	0.18296	1.2543	0.20974	0.39413	Outer membrane OMP85 family protein. Encodes a chloroplast-localized Omp85 family member. Members of this family chaperone the membrane insertion of beta-barrel-shaped outer membrane proteins in bacteria, mitochondria and probably chloroplasts and facilitate the transfer of nuclear-encoded cytosolically synthesized preproteins across the outer envelope of chloroplasts.
AT4G18840		17.307	0.59746	0.47637	1.2542	0.20977	0.39415	Pentatricopeptide repeat (PPR-like) superfamily protein.
AT5G54890	MCSF2	54.608	-0.35421	0.28256	-1.2536	0.20999	0.39452	RNA-binding CRS1 / YhbY (CRM) domain-containing protein.
AT2G01460		412.62	0.15706	0.12532	1.2533	0.21008	0.39465	P-loop containing nucleoside triphosphate hydrolases superfamily protein.
AT5G27350	SFP1	53.298	0.44198	0.35267	1.2532	0.21012	0.39468	Major facilitator superfamily protein. Encodes a sugar-porter family protein that is induced during leaf senescence.  The increase in its gene expression during leaf senescence is paralleled by an accumulation of monosaccharides.
AT4G12850	FRF3	29.078	0.46198	0.36892	1.2522	0.21048	0.3953	Far-red impaired responsive (FAR1) family protein.
AT4G15800	RALFL33	113.79	-0.24878	0.19868	-1.2522	0.21049	0.3953	full_name=ralf-like 33. ralf-like 33. Member of a diversely expressed predicted peptide family showing sequence similarity to tobacco Rapid Alkalinization Factor (RALF), and is believed to play an essential role in the physiology of Arabidopsis.  Consists of a single exon and is characterized by a conserved C-terminal motif and N-terminal signal peptide.
AT2G28760	UXS6	38.051	-0.4075	0.32546	-1.2521	0.21054	0.39534	full_name=UDP-XYL synthase 6. UDP-XYL synthase 6.
AT4G12790	GPN3	391.65	0.15658	0.12506	1.252	0.21057	0.39536	P-loop containing nucleoside triphosphate hydrolases superfamily protein.
AT1G04990		828.73	-0.14925	0.11922	-1.2518	0.21063	0.39543	Zinc finger C-x8-C-x5-C-x3-H type family protein.
AT1G24280	G6PD3	146.99	-0.2476	0.19783	-1.2516	0.21073	0.39557	full_name=glucose-6-phosphate dehydrogenase 3. glucose-6-phosphate dehydrogenase 3. Encodes a plastidic glucose-6-phosphate dehydrogenase that is sensitive to reduction by DTT and whose mRNA is most highly expressed in root.
AT2G21370	XK-1	21.223	-0.54638	0.43658	-1.2515	0.21074	0.39557	full_name=xylulose kinase-1. xylulose kinase-1. Although this gene has a sequence similar to xylulose kinases, several lines of experimental evidence suggest that it does not act on xylulose or deoxy-xylulose.
AT4G39920	POR	39.09	-0.41169	0.32901	-1.2513	0.21083	0.39569	full_name=PORCINO. C-CAP/cofactor C-like domain-containing protein. Microtubule-folding cofactor, produces assembly-competent alpha-/beta-tubulin heterodimers.
AT5G11300	CYC3B	4.615	-1.2979	1.0379	-1.2506	0.2111	0.39614	full_name=mitotic-like cyclin 3B from Arabidopsis. mitotic-like cyclin 3B from Arabidopsi. mitotic-like cyclin, core cell cycle gene that is expressed only in roots (RT_PCR), portions with mitotic activity only (whole mount in situ).
AT5G41980		31.238	0.44119	0.35284	1.2504	0.21115	0.39621	nuclease.
AT5G27460		86.789	0.28312	0.22646	1.2502	0.21123	0.39624	Tetratricopeptide repeat (TPR)-like superfamily protein.
AT3G47400		5.2784	-1.2122	0.96961	-1.2502	0.21123	0.39624	Plant invertase/pectin methylesterase inhibitor superfamily.
AT4G22285		232.82	0.18464	0.14769	1.2502	0.21124	0.39624	Ubiquitin C-terminal hydrolases superfamily protein.
AT1G19670	CLH1	25.514	-0.49849	0.39889	-1.2497	0.21141	0.39653	full_name=chlorophyllase 1. chlorophyllase 1. Chlorophyllase is the first enzyme involved in chlorophyll degradation. It catalyzes the hydrolysis of the ester bond to yield chlorophyllide and phytol. AtCLH1 lacks a typical signal sequence for the chloroplast.  Its expression is induced rapidly by methyljasmonate, a known promoter of senescence and chlorophyll degradation.
AT1G29750	RKF1	289.44	-0.18209	0.14578	-1.2491	0.21163	0.3969	full_name=receptor-like kinase in flowers 1. receptor-like kinase in flowers 1. Receptor-like serine/threonine kinase (RKF1). The putative extracellular domain of the RKF1 protein contains 13 tandem repeats of leucine-rich sequences. Expressed in early flower primordial, stamen, and pollen grains.
AT2G01330	AIP1-1	100.95	0.26056	0.20862	1.249	0.21167	0.39693	nucleotide binding protein.
AT4G14680	APS3	159.21	-0.22256	0.1782	-1.2489	0.21169	0.39694	Pseudouridine synthase/archaeosine transglycosylase-like family protein. ATP sulfurylase
AT1G15400	MASS2	117.89	-0.24743	0.19814	-1.2488	0.21175	0.39697	hypothetical protein.
AT3G53220		9.7644	0.8495	0.68028	1.2487	0.21176	0.39697	Thioredoxin superfamily protein.
AT5G06235		6.8401	-1.0897	0.87269	-1.2487	0.21178	0.39697	Natural antisense transcript overlaps with AT5G41860.  Natural antisense transcript overlaps with AT5G41860
AT5G50640		67.422	-2.0558	1.6466	-1.2485	0.21183	0.39703	CBS/octicosapeptide/phox/Bemp1 domain protein.
AT3G57730	ZRK3	26.163	-0.48866	0.39145	-1.2483	0.21191	0.39712	Protein kinase superfamily protein.
ATCG00670	PCLPP	19.677	-0.58773	0.47122000000000003	-1.2473	0.2123	0.39783	full_name=plastid-encoded CLP P. plastid-encoded CLP P. Encodes the only ClpP (caseinolytic protease) encoded within the plastid genome.  Contains a highly conserved catalytic triad of Ser-type proteases (Ser-His-Asp). Part of the 350 kDa chloroplast Clp complex. The name reflects nomenclature described in Adam et. al (2001).
AT3G62920		70.344	0.30286	0.24286	1.2471	0.21238	0.39792	zinc metalloproteinase aureolysin.
AT3G08690	UBC11	839.93	0.13417	0.10761	1.2468	0.21246	0.39803	full_name=ubiquitin-conjugating enzyme 11. ubiquitin-conjugating enzyme 11.
AT5G65720	NFS1	583.3	0.7149	0.57348	1.2466	0.21255	0.39816	full_name=nitrogen fixation S (NIFS)-like 1. nitrogen fixation S (NIFS)-like 1. Encodes a cysteine desulfurase whose activity is dependent on AtSufE activation. It requires pyridoxal phosphate (PLP) for proper folding.  Its catalytic efficiency is increase three-fold in the presence of AtFH (frataxin).
AT1G27285		6.7231	-0.97742	0.78414	-1.2465	0.21258	0.39819	transposable_element_gene.
AT4G05120	FUR1	180.56	0.21923	0.17589	1.2464	0.21262	0.39822	full_name=FUDR RESISTANT 1. Major facilitator superfamily protein. Encodes an equilibrative nucleoside transporter AtENT3.  Mutations of this locus allow mutants to grow on uridine analogue fluorouridine.
AT5G18480	PGSIP6	153.91	0.21557	0.17297	1.2463	0.21266	0.39826	full_name=plant glycogenin-like starch initiation protein 6. plant glycogenin-like starch initiation protein 6. Encodes an IPC (inositol phosphorylceramide) glucuronosyltransferase.  Defects in transmission via the pollen are evident but the defect in transmission through the male gametophyte  is not due to improper pollen development or inability of pollen tubes to germinate and grow.
AT3G49400		22.404	0.51891	0.41658	1.2457	0.21289	0.39863	Transducin/WD40 repeat-like superfamily protein.
AT5G13000	GSL12	2076.8	-0.14531	0.11668	-1.2453	0.21301	0.39881	full_name=glucan synthase-like 12. glucan synthase-like 12. encodes a gene similar to callose synthase
AT5G19750		24.042	-0.49893	0.40067	-1.2452	0.21305	0.39885	Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein.
AT5G55760	SRT1	124.18	-0.23621	0.1898	-1.2446	0.21329	0.39921	full_name=sirtuin 1. sirtuin 1. Encodes SRT1, a member of the SIR2 (sirtuin) family HDAC (histone deacetylase) (SRT1/AT5g55760, SRT2/AT5G09230).
AT4G13615		305.98	0.19192	0.15421	1.2446	0.2133	0.39921	Uncharacterized protein family SERF.
AT5G19485		160.82	0.21041	0.16907	1.2445	0.21331	0.39921	transferases/nucleotidyltransferase.
AT5G01340	mSFC1	118.97	-0.23929	0.19228	-1.2445	0.21333	0.39921	full_name=mitochondrial succinate-fumarate carrier 1. Mitochondrial substrate carrier family protein.
AT3G18520	HDA15	367.25	-0.15889	0.12768	-1.2444	0.21335	0.39921	full_name=histone deacetylase 15. histone deacetylase 15. Encodes a protein with similarity to histone deacetylases. Plants expressing RNAi directed against this gene show a moderate resistance to agrobacterium-mediated root transformation.
AT2G18600		57.009	-0.33978	0.27309	-1.2442	0.21343	0.39929	Ubiquitin-conjugating enzyme family protein.
AT5G33395		13.811	0.68759	0.55265	1.2442	0.21344	0.39929	transposable_element_gene.
AT2G34190		79.964	-0.3192	0.25669	-1.2435	0.21367	0.39969	Xanthine/uracil permease family protein.
ATCG00040	MATK	6.2714	1.0208	0.82107	1.2433	0.21376	0.39981	full_name=maturase K. maturase K. Encodes a maturase located in the trnK intron in the chloroplast genome.
AT4G33250	EIF3K	592.01	-0.13869	0.11159	-1.2429	0.21391	0.40004	full_name=eukaryotic translation initiation factor 3K. eukaryotic translation initiation factor 3K. Encodes initiation factor 3k (EIF3k).
AT3G63520	CCD1	3133.2	0.11574	0.093132	1.2428	0.21395	0.40008	full_name=carotenoid cleavage dioxygenase 1. carotenoid cleavage dioxygenase 1. Encodes a protein with 9-<i>cis</i>-epoxycarotenoid dioxygenase activity. The enzyme was shown to act on a variety of carotenoid including &#946;-carotene, lutein, zeaxanthin, and all-<i>trans</i>-violaxanthin.  When those compounds are used as substrates, the major reaction product detected is a C14 dialdehyde: 4,9-dimethyldodeca-2,4,6,8,10-pentaene-1,12-dial.  The enzyme did not cleave as efficiently carotenoids containing 9-<i>cis</i>-double or allenic bonds.
AT2G04400	IGPS	219.92	0.19403	0.15614	1.2427	0.21399	0.40011	Aldolase-type TIM barrel family protein.
AT3G20010	FRG1	362.4	0.18048	0.14524	1.2426	0.21401	0.40011	SNF2 domain-containing protein / helicase domain-containing protein / zinc finger protein-like protein. Encodes a member of the SNF2 family of helicase-like proteins and is involved in RNA-directed DNA methylation. It is functionally redundant with FRG2 and interacts physically with SUVR2, another component of the RdDM pathway.
AT1G53050		673.97	0.13035	0.10491	1.2425	0.21404	0.40012	Protein kinase superfamily protein.
AT5G35430	NOT10	199.29	0.19941	0.1605	1.2424	0.21408	0.40015	Tetratricopeptide repeat (TPR)-like superfamily protein.
AT5G35680		332.81	0.16509	0.13288	1.2424	0.2141	0.40015	Nucleic acid-binding, OB-fold-like protein.
