AGI	gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	description
AT3G51720		8.805	0.32726	0.76303	0.42889	0.668	0.99997	WEB family protein (DUF827).
AT3G11270	MEE34	299.15	-0.062683	0.14615	-0.42889	0.668	0.99997	full_name=maternal effect embryo arrest 34. Mov34/MPN/PAD-1 family protein.
AT2G37860	LCD1	210.31	0.10133	0.23627	0.42888	0.66801	0.99997	full_name=LOWER CELL DENSITY 1. reticulata-like protein, putative (DUF3411). Encodes a protein of unknown function.  Mutants have pale leaves, lower cell density in the palisade parenchyma and increased sensitivity to ozone and virulent Pseudomonas syringae
AT5G25170		74.266	0.11916	0.27789	0.42879	0.66808	0.99997	PPPDE putative thiol peptidase family protein.
AT4G22756	SMO1-2	5.6961	0.46798	1.0917	0.42867	0.66816	0.99997	full_name=sterol C4-methyl oxidase 1-2. sterol C4-methyl oxidase 1-2. Encodes a member of the SMO1 family of sterol 4alpha-methyl oxidases. More specifically functions as a 4,4-dimethyl-9beta,19-cyclopropylsterol-4alpha-  methyl oxidase.
AT1G15100	RHA2A	764.07	-0.050128	0.11697	-0.42855	0.66825	0.99997	full_name=RING-H2 finger A2A. RING-H2 finger A2A. Encodes a putative RING-H2 finger protein RHA2a.
AT2G21080		68.993	-0.1171	0.27326	-0.42853	0.66826	0.99997	Ras guanine nucleotide exchange factor K.
AT2G01540	CAR10	44.602	-0.14256	0.33303	-0.42808	0.66859	0.99997	Calcium-dependent lipid-binding (CaLB domain) family protein.
AT4G01410		632.51	-0.046329	0.10823	-0.42806	0.66861	0.99997	Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family.
AT3G02760		487.77	0.052882	0.1236	0.42783	0.66877	0.99997	Class II aaRS and biotin synthetases superfamily protein.
AT1G08750	GPI8	163.37	0.076866	0.1797	0.42773	0.66884	0.99997	Peptidase C13 family.
AT2G40340	DREB2C	278.38	-0.08831	0.2065	-0.42765	0.66891	0.99997	Integrase-type DNA-binding superfamily protein. Encodes a member of the DREB subfamily A-2 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are eight members in this subfamily including DREB2A AND DREB2B that are involved in response to drought.
AT3G55490		65.97	0.11607	0.27146	0.4276	0.66894	0.99997	GINS complex protein.
AT3G24503	ALDH2C4	1002.5	0.042272	0.098862	0.42759	0.66895	0.99997	full_name=aldehyde dehydrogenase 2C4. aldehyde dehydrogenase 2C4. Arabidopsis thaliana aldehyde dehydrogenase AtALDH1a mRNA. a sinapaldehyde dehydrogenase  catalyzes both the oxidation of coniferylaldehyde and sinapaldehyde forming ferulic acid and sinapic acid, respectively
AT4G01593		147.34	0.084952	0.19868	0.42758	0.66896	0.99997	Natural antisense transcript overlaps with AT4G01595. Potential natural antisense gene, locus overlaps with AT4G01595 Natural antisense transcript overlaps with AT4G01595
AT4G29390		905.7	0.052311	0.12236	0.42751	0.66901	0.99997	Ribosomal protein S30 family protein.
AT2G20830		261.11	0.10057	0.23529	0.42743	0.66906	0.99997	folic acid binding / transferase.
AT2G42190		89.969	-0.10568	0.24724	-0.42743	0.66907	0.99997	rho GTPase-activating gacO-like protein.
AT3G04870	ZDS	692.58	-0.044767	0.10477	-0.42729	0.66917	0.99997	full_name=zeta-carotene desaturase. zeta-carotene desaturase. Involved in the biosynthesis of carotenes and xanthophylls, reduces zeta-carotene to lycopene.
AT4G21220	LpxD2	63.018	0.12478	0.29204	0.42727	0.66918	0.99997	full_name=lipid X D2. Trimeric LpxA-like enzymes superfamily protein.
AT4G03090	NDX	202.9	-0.071923	0.16833	-0.42727	0.66918	0.99997	sequence-specific DNA binding transcription factor ATNDX.
AT1G62620		43.267	-0.14578	0.34122	-0.42723	0.66921	0.99997	Flavin-binding monooxygenase family protein.
AT3G19100	TAGK2	254.26	0.065003	0.15219	0.42711	0.6693	0.99997	Protein kinase superfamily protein.
AT5G63930		158.66	-0.078434	0.18369	-0.427	0.66938	0.99997	Leucine-rich repeat protein kinase family protein.
AT2G46290		43.069	0.14609	0.34224	0.42687	0.66947	0.99997	Transducin/WD40 repeat-like superfamily protein.
AT4G27652		120.79	-0.094452	0.2213	-0.4268	0.66952	0.99997	hypothetical protein.
AT3G04520	THA2	40.228	0.14765	0.34601	0.42671	0.66959	0.99997	full_name=threonine aldolase 2. threonine aldolase 2. Encodes a threonine aldolase, involved in threonine degradation to glycine. Expressed in vascular tissue through out the plant.
AT1G66590	COX19-1	127.73	-0.096171	0.22538	-0.4267	0.66959	0.99997	full_name=cytochrome c oxidase 19-1. cytochrome c oxidase 19-1.
AT1G79610	NHX6	440.14	-0.053487	0.12538	-0.4266	0.66967	0.99997	full_name=Na+/H+ antiporter 6. Na+/H+ antiporter 6. Encodes an endosomal Na(+)/H(+) antiporter: AT1G54370 (NHX5), AT1G79610 (NHX6). Double knockout nhx5 nhx6 showed reduced growth, with smaller and fewer cells and increased sensitivity to salinity.
AT1G07615	OBG A-1	422.76	-0.0567	0.13294	-0.42652	0.66973	0.99997	GTP-binding protein Obg/CgtA.
AT1G53310	PPC1	949.93	0.044299	0.10387	0.42648	0.66975	0.99997	full_name=phosphoenolpyruvate carboxylase 1. phosphoenolpyruvate carboxylase 1. Encodes one of four Arabidopsis phosphoenolpyruvate carboxylase proteins.
AT5G08070	TCP17	13.227	0.28642	0.67173	0.42639	0.66982	0.99997	full_name=TCP domain protein 17. TCP domain protein 17. TCP gene involved in heterochronic control of leaf differentiation.
AT5G55970		1519	0.050539	0.11855	0.4263	0.66989	0.99997	RING/U-box superfamily protein.
AT3G28740	CYP81D11	194.25	-0.081529	0.19125	-0.4263	0.66989	0.99997	full_name=cytochrome P450, family 81, subfamily D, polypeptide 11. Cytochrome P450 superfamily protein. Encodes a member of the cytochrome p450 family. Expression is upregulated in response to cis-jasmonate treatment. Overexpression induces synthesis of volatile compounds that affect chemical ecology and insect interactions.
AT3G10160	DFC	242.76	0.066637	0.15635	0.42619	0.66997	0.99997	full_name=DHFS-FPGS homolog C. DHFS-FPGS homolog C. Encodes a protein with tetrahydrofolylpolyglutamate synthase activity that is located in the mitochondrial matrix. One of the three folylpolyglutamate synthetase isoforms (FPGSs): FPGS1 (At5g05980, plastidic), FPGS2 (At3g10160, mitochondrial) and FPGS3 (At3g55630, cytosolic).
AT1G07745	RAD51D	167.06	0.078964	0.18534	0.42605	0.67007	0.99997	full_name=homolog of RAD51 D. DNA repair RAD51-like protein. Is a suppressor of SNI1. Encodes a member of the RecA/RAD51 family of DNA recombination and repair proteins. Both RAD51 and SNI1 have a dual role in pathogen-related gene transcription and somatic homologous recombination.
AT2G18240		256.55	0.067509	0.1585	0.42593	0.67016	0.99997	Rer1 family protein.
AT3G21480		188.07	0.082349	0.19334	0.42592	0.67017	0.99997	BRCT domain-containing DNA repair protein.
AT2G01330	AIP1-1	187.75	-0.072913	0.17126	-0.42575	0.67029	0.99997	nucleotide binding protein.
AT2G24640	UBP19	61.348	0.11949	0.28067	0.42574	0.67029	0.99997	full_name=ubiquitin-specific protease 19. ubiquitin-specific protease 19.
AT1G28650		8.5127	0.3191	0.74972	0.42563	0.67038	0.99997	GDSL-like Lipase/Acylhydrolase superfamily protein.
ATMG01200	ORF294	33.606	0.16091	0.3781	0.42558	0.67042	0.99997	ATPase, F1 complex, alpha subunit;(source:Araport11)
AT1G38131		8.5202	0.32114	0.75488	0.42542	0.67053	0.99997	O-fucosyltransferase family protein.
AT5G04810	PPR4	1376.7	0.04199	0.098725	0.42532	0.6706	0.99997	pentatricopeptide (PPR) repeat-containing protein.
AT2G14840		101.53	0.10171	0.23915	0.42529	0.67062	0.99997	pseudogene.
AT5G11250	BURNOUT1	32.502	-0.16211	0.38127	-0.42518	0.67071	0.99997	Disease resistance protein (TIR-NBS-LRR class).
AT4G38930		304.4	0.062191	0.14639	0.42483	0.67096	0.99997	Ubiquitin fusion degradation UFD1 family protein.
AT4G18360	GOX3	189.48	0.074572	0.17554	0.42483	0.67096	0.99997	full_name=glycolate oxidase 3. Aldolase-type TIM barrel family protein. Encodes a glycolate oxidase that modulates reactive oxygen species-mediated signal transduction during nonhost resistance.
AT3G18170		22.807	0.20123	0.47367	0.42482	0.67097	0.99997	Glycosyltransferase family 61 protein.
AT4G07120	U1-2	9.6359	0.32212	0.75832	0.42479	0.67099	0.99997	U1.
AT2G44255		98.752	-0.095114	0.22393	-0.42475	0.67102	0.99997	Natural antisense transcript overlaps with AT2G44260. Potential natural antisense gene, locus overlaps with AT2G44260 Natural antisense transcript overlaps with AT2G44260
AT2G23670	YCF37	82.821	-0.10617	0.24998	-0.42472	0.67104	0.99997	full_name=homolog of Synechocystis YCF37. homolog of Synechocystis YCF37.
AT1G64960	HEB1	144.69	-0.081379	0.19169	-0.42453	0.67118	0.99997	full_name=hypersensitive to excess boron 1. ARM repeat superfamily protein.
AT1G56120		17.241	0.22775	0.53654	0.42448	0.67122	0.99997	Leucine-rich repeat transmembrane protein kinase.
AT5G19830		52.941	-0.13048	0.30742	-0.42444	0.67124	0.99997	Peptidyl-tRNA hydrolase family protein.
AT5G44350		7.8808	-0.32585	0.76781	-0.42439	0.67128	0.99997	ethylene-responsive nuclear protein-like protein.
AT3G57990	OEP40	322.82	0.06172	0.14546	0.42432	0.67133	0.99997	hypothetical protein.
AT5G61530		1053	-0.040727	0.095986	-0.4243	0.67135	0.99997	small G protein family protein / RhoGAP family protein.
AT1G74450		10.131	0.28963	0.68273	0.42423	0.6714	0.99997	BPS1-like protein (DUF793).
AT5G52960		120.44	0.088882	0.20966	0.42394	0.67161	0.99997	tRNA dimethylallyltransferase.
AT3G26618	ERF1-3	448.87	0.06033	0.14233	0.42387	0.67166	0.99997	full_name=eukaryotic release factor 1-3. eukaryotic release factor 1-3.
AT1G57990	PUP18	8.3355	0.31486	0.74314	0.4237	0.67179	0.99997	full_name=purine permease 18. purine permease 18. Member of a family of proteins related to PUP1, a purine transporter. May be involved in the transport of purine and purine derivatives such as cytokinins, across the plasma membrane.
AT2G28810		5.1001	0.44254	1.0449	0.42352	0.67192	0.99997	Dof-type zinc finger DNA-binding family protein.
AT5G60610		145.48	-0.08494	0.20058	-0.42347	0.67195	0.99997	F-box/RNI-like superfamily protein.
AT1G72030		14.712	0.25578	0.60421	0.42334	0.67205	0.99997	Acyl-CoA N-acyltransferases (NAT) superfamily protein.
AT4G15380	CYP705A4	240.36	0.080504	0.19017	0.42333	0.67206	0.99997	full_name=cytochrome P450, family 705, subfamily A, polypeptide 4. cytochrome P450, family 705, subfamily A, polypeptide 4. member of CYP705A
AT3G45443		67.695	0.11544	0.27273	0.42329	0.67208	0.99997	hypothetical protein.
AT2G26080	GLDP2	985.17	0.063982	0.1512	0.42316	0.67218	0.99997	full_name=glycine decarboxylase P-protein 2. glycine decarboxylase P-protein 2.
AT4G04485		11.055	0.28624	0.67664	0.42302	0.67228	0.99997	
AT2G31440	APH-1	123.95	0.095139	0.22497	0.42289	0.67238	0.99997	gamma-secretase subunit APH1-like protein. Encodes a gamma-secretase subunit.  Associates with other subunits in intracellular membrane compartments.
AT5G16860		39.768	-0.15255	0.36075	-0.42288	0.67239	0.99997	Tetratricopeptide repeat (TPR)-like superfamily protein.
AT2G24540	AFR	7.8871	0.32296	0.76372	0.42287	0.67239	0.99997	full_name=ATTENUATED FAR-RED RESPONSE. Galactose oxidase/kelch repeat superfamily protein.
AT4G38520	APD6	421.52	0.053057	0.12547	0.42285	0.67241	0.99997	Protein phosphatase 2C family protein.
AT3G12510		190.82	-0.073091	0.17287	-0.4228	0.67244	0.99997	MADS-box family protein.
AT5G03800	EMB175	288.93	-0.065938	0.15603	-0.42258	0.6726	0.99997	full_name=EMBRYO DEFECTIVE 175. Pentatricopeptide repeat (PPR) superfamily protein. Encodes a protein with a large central domain of 14 internal pentatricopeptide motifs (some degenerate) arranged in tandem.  Mutations in this locus result in embryo lethality.
AT2G36720		913.15	0.043325	0.10254	0.42253	0.67264	0.99997	Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger domain-containing protein.
AT2G38220	APD3	27.932	-0.17722	0.41944	-0.42251	0.67266	0.99997	full_name=ABERRANT POLLEN DEVELOPMENT 3. RING/U-box superfamily protein.
AT5G65890	ACR1	748.36	-0.051284	0.12147	-0.42219	0.67289	0.99997	full_name=ACT domain repeat 1. ACT domain repeat 1. Member of ACT domain containing protein family. ACT domains are amino acid binding domains. Shows strongest expression in flowers and siliques.
AT2G20362		7.5596	-0.33089	0.78413	-0.42198	0.67304	0.99997	transmembrane protein.
AT5G44563		21.703	0.2141	0.50745	0.4219	0.6731	0.99997	transmembrane protein.
AT1G31930	XLG3	1059.5	-0.048228	0.11431	-0.4219	0.6731	0.99997	full_name=extra-large GTP-binding protein 3. extra-large GTP-binding protein 3. Encodes XLG3 (extra-large G protein 3) that shows significant similarity to the G protein alpha subunit in its C terminal region.  Involved in the regulation of root morphological and growth responses.
AT4G12230		244.78	0.066686	0.15808	0.42185	0.67314	0.99997	alpha/beta-Hydrolases superfamily protein.
AT5G60050		201.85	0.074033	0.17561	0.42158	0.67333	0.99997	BTB/POZ domain-containing protein.
AT4G36020	CSDP1	311.62	-0.060352	0.14318	-0.42151	0.67338	0.99997	full_name=cold shock domain protein 1. cold shock domain protein 1. Encodes a cold shock domain protein. Involved in cold acclimation by blocking the secondary structure of mRNA which in turn facilitates translation at cold temperature.
AT3G51260	PAD1	446.58	-0.054917	0.1303	-0.42148	0.6734	0.99997	full_name=20S proteasome  alpha subunit PAD1. 20S proteasome alpha subunit PAD1. 20S proteosomal alpha subunits.  Interacts with SnRK, SKP1/ASK1 during proteasomal binding of an SCF ubiquitin ligase.
AT1G58060		480.24	-0.049806	0.11818	-0.42143	0.67344	0.99997	RNA helicase family protein.
AT3G24570	MVP17	92.496	-0.10028	0.23806	-0.42125	0.67357	0.99997	Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein.
AT1G28410		23.688	0.20243	0.4806	0.4212	0.67361	0.99997	myosin heavy chain-like protein.
AT5G61370		97.993	0.10204	0.24229	0.42113	0.67366	0.99997	Pentatricopeptide repeat (PPR) superfamily protein.
AT1G61960	MTERF28	72.907	-0.11279	0.26786	-0.42108	0.6737	0.99997	Mitochondrial transcription termination factor family protein.
AT1G77720	PPK1	194.79	0.070244	0.16683	0.42104	0.67372	0.99997	full_name=putative protein kinase 1. putative protein kinase 1. Encodes a predicted protein kinase based on sequence similarity.
AT1G52690	LEA7	27849	-0.039411	0.093605	-0.42104	0.67373	0.99997	full_name=LATE EMBRYOGENESIS ABUNDANT 7. Late embryogenesis abundant protein (LEA) family protein.
AT4G14385		327.33	0.060321	0.14328	0.42099	0.67376	0.99997	histone acetyltransferase subunit NuA4-domain protein.
AT5G09445		16.846	-0.22641	0.53783	-0.42098	0.67377	0.99997	hypothetical protein.
AT1G47970		2808.1	-0.042661	0.10136	-0.4209	0.67383	0.99997	nucleolin.
AT3G46950	MTERF33	83.194	0.10854	0.25788	0.42088	0.67384	0.99997	Mitochondrial transcription termination factor family protein.
AT5G27889		10.466	-0.27684	0.6578	-0.42085	0.67386	0.99997	hypothetical protein. This gene encodes a small protein and has either evidence of transcription or purifying selection.
AT1G26100		20.589	0.21404	0.50861	0.42084	0.67388	0.99997	Cytochrome b561/ferric reductase transmembrane protein family.
AT5G27970		260.88	0.067591	0.16061	0.42083	0.67388	0.99997	ARM repeat superfamily protein.
AT5G02010	ROPGEF7	119.98	0.08919	0.21196	0.4208	0.6739	0.99997	full_name=ROP (rho of plants) guanine nucleotide exchange factor 7. RHO guanyl-nucleotide exchange factor 7. Encodes a member of KPP-like gene family, homolog of KPP (kinase partner protein) gene in tomato.  Also a member of the RopGEF (guanine nucleotide exchange factor) family, containing the novel PRONE domain (plant-specific Rop nucleotide exchanger), which is exclusively active towards members of the Rop subfamily.
AT2G34790	MEE23	34.112	-0.15898	0.37781	-0.4208	0.6739	0.99997	full_name=MATERNAL EFFECT EMBRYO ARREST 23. FAD-binding Berberine family protein.
AT2G40920		465.12	-0.05232	0.12434	-0.42078	0.67391	0.99997	F-box and associated interaction domains-containing protein.
AT2G39435	TRM18	16.803	-0.22715	0.54	-0.42065	0.67401	0.99997	full_name=TON1 Recruiting Motif 18. Phosphatidylinositol N-acetyglucosaminlytransferase subunit P-like protein.
AT2G39630		183.1	0.073189	0.17414	0.4203	0.67427	0.99997	Nucleotide-diphospho-sugar transferases superfamily protein. Encodes a putative dolichyl-phosphate &beta;-glucosyltransferase.
AT4G14570	AARE	165.65	0.08009	0.19058	0.42025	0.67431	0.99997	full_name=acylamino acid-releasing enzyme. acylaminoacyl-peptidase-like protein. Encodes an acylamino acid-releasing enzyme (AARE) catalyzing the N-terminal hydrolysis   of N[alpha]-acylpeptides to release N[alpha]-acylated amino acids
AT1G55000		239.77	-0.067929	0.1617	-0.42009	0.67442	0.99997	peptidoglycan-binding LysM domain-containing protein.
AT5G66160	RMR1	410.69	-0.053515	0.12745	-0.4199	0.67456	0.99997	full_name=receptor homology region transmembrane domain ring H2 motif protein 1. receptor homology region transmembrane domain ring H2 motif protein 1. Encodes a receptor homology region transmembrane domain, ring H2 motif protein involved in transport of storage proteins to protein storage vacuoles. Co-localizes with DIP positive vesicles.
AT4G12430	TPPF	71.162	-0.12901	0.30727	-0.41984	0.6746	0.99997	full_name=trehalose-6-phosphate phosphatase F. Haloacid dehalogenase-like hydrolase (HAD) superfamily protein.
AT1G48960		92.414	-0.09804	0.2336	-0.41969	0.67471	0.99997	Adenine nucleotide alpha hydrolases-like superfamily protein.
AT3G20890		113.37	-0.091524	0.21808	-0.41968	0.67472	0.99997	RNA-binding (RRM/RBD/RNP motifs) family protein.
AT5G37010		41.161	-0.14495	0.34542	-0.41963	0.67475	0.99997	rho GTPase-activating protein.
AT1G77220	LAZ1H1	425.94	-0.052917	0.12611	-0.41962	0.67476	0.99997	organic solute transporter ostalpha protein (DUF300).
AT1G53050		301.27	0.062509	0.14897	0.41962	0.67476	0.99997	Protein kinase superfamily protein.
AT4G12800	PSAL	10.186	0.30757	0.733	0.4196	0.67478	0.99997	full_name=photosystem I subunit l. photosystem I subunit l. Encodes subunit L of photosystem I reaction center.
AT1G09320	AGD	356.84	0.056181	0.13391	0.41953	0.67483	0.99997	agenet domain-containing protein.
AT4G31250	PRK7	32.509	-0.17189	0.40981	-0.41945	0.67489	0.99997	Leucine-rich repeat protein kinase family protein.
AT5G66930	ATG101	430.14	-0.059831	0.14265	-0.41944	0.67490000000000006	0.99997	meiotically up-regulated protein.
AT4G33500	PP2C62	168.28	-0.074486	0.1776	-0.4194	0.67492	0.99997	Protein phosphatase 2C family protein.
AT1G72440	EDA25	759.82	-0.047082	0.11228	-0.41934	0.67497	0.99997	full_name=embryo sac development arrest 25. CCAAT-binding factor. Encodes SLOW WALKER2 (SWA2), a NOC1/Mak21 homologue.  Essential for coordinated cell cycle progression during female gametophyte development.
AT5G54600	RPL24	557.43	0.06144	0.14656	0.41921	0.67506	0.99997	full_name=plastid ribosomal protein L24. Translation protein SH3-like family protein.
AT3G28660		62.85	0.12887	0.30765	0.41889	0.6753	0.99997	Tetratricopeptide repeat (TPR)-like superfamily protein.
AT4G33100		97.909	-0.10704	0.25557	-0.41884	0.67533	0.99997	protein phosphatase.
AT4G00752		539.15	0.050728	0.12112	0.41884	0.67534	0.99997	UBX domain-containing protein.
AT5G53902	U3B	14.961	0.23746	0.56698	0.41883	0.67534	0.99997	full_name=U3 small nucleolar RNAb. U3B,snoRNA. U3 small nucleolar RNA
AT5G56090	COX15	218.51	-0.069369	0.16565	-0.41877	0.67539	0.99997	full_name=cytochrome c oxidase 15. cytochrome c oxidase 15. Encodes a homolog of COX15.  Microarray analysis show a 3.2 fold increase in transcription after treatment with rotenone, an electron transport chain inhibitor.
AT1G11270		82.988	0.11264	0.269	0.41875	0.6754	0.99997	F-box and associated interaction domains-containing protein.
AT4G35040	bZIP19	226.69	0.072489	0.17312	0.41873	0.67542	0.99997	Basic-leucine zipper (bZIP) transcription factor family protein. Basic-region leucine zipper  (bZIP19) transcription factor involved in the adaptation to zinc deficiency. Binds ZDRE motifs.
AT3G62890		70.764	0.1137	0.27159	0.41865	0.67547	0.99997	Pentatricopeptide repeat (PPR) superfamily protein.
AT5G51380		319.75	-0.057445	0.13724	-0.41858	0.67552	0.99997	RNI-like superfamily protein.
AT1G04100	IAA10	63.546	0.11554	0.27605	0.41856	0.67554	0.99997	full_name=indoleacetic acid-induced protein 10. indoleacetic acid-induced protein 10. Auxin induced gene, IAA10 (IAA10).
AT2G27360		15.902	-0.26698	0.63817	-0.41835	0.67569	0.99997	GDSL-like Lipase/Acylhydrolase superfamily protein.
AT1G04050	SUVR1	36.662	0.15743	0.37634	0.41831	0.67572	0.99997	full_name=homolog of SU(var)3-9 1. histone-lysine N-methyltransferase SUVR2-like protein. Encodes SUVR1, one of the four closely related Arabidopsis SUVR proteins that belong to the SU(VAR)3-9 subgroup of SET-domain proteins.  Proteins containing the evolutionarily conserved SET domain are involved in regulation of eukaryotic gene expression and chromatin structure through their histone lysine methyltransferase (HMTase) activity.  SUVR1, SUVR2 and SUVR4 proteins contain a novel domain at their N-terminus, and a SUVR specific region preceding the SET domain.  Localized to the nucleolus, maybe involved in regulation of rRNA expression.
AT5G14820		39.636	-0.14497	0.34657	-0.41829	0.67573	0.99997	Pentatricopeptide repeat (PPR) superfamily protein.
AT5G26000	TGG1	1305.8	0.048217	0.11531	0.41814	0.67584	0.99997	full_name=thioglucoside glucohydrolase 1. thioglucoside glucohydrolase 1. member of Glycoside Hydrolase Family 1. encodes one of two known functional myrosinase enzymes in Arabidopsis. The enzyme catalyzes the hydrolysis of glucosinolates into compounds that are toxic to various microbes and herbivores.
AT3G26920		144.81	0.079838	0.19108	0.41783	0.67607	0.99997	FBD / Leucine Rich Repeat domains containing protein.
AT1G75850	VPS35B	492.32	-0.056006	0.13408	-0.41772	0.67615	0.99997	full_name=VPS35 homolog B. VPS35 homolog B.
AT5G58350	WNK4	952.45	-0.047833	0.11455	-0.41758	0.67625	0.99997	full_name=with no lysine (K) kinase 4. with no lysine (K) kinase 4. Encodes a member of the WNK family (9 members in all) of protein kinases, the structural design of which is clearly distinct from those of other known protein kinases, such as receptor-like kinases and mitogen-activated protein kinases. Its transcription is under the control of circadian rhythms.
AT4G10270	WIP4	11.655	0.2706	0.64807	0.41755	0.67627	0.99997	Wound-responsive family protein.
AT5G64400	AT12CYS-1	1665.3	-0.045722	0.10952	-0.41747	0.67633	0.99997	CHCH domain protein.
AT1G26660		553.71	-0.052893	0.1267	-0.41746	0.67635	0.99997	Prefoldin chaperone subunit family protein.
AT1G04510	MAC3A	932.45	0.045664	0.10939	0.41745	0.67635	0.99997	full_name=MOS4-associated  complex 3A. MOS4-associated complex 3A. Encodes MAC3A, a U-box proteins with homology to the yeast and human E3 ubiquitin ligase Prp19.  Associated with the MOS4-Associated Complex (MAC).  Involved in plant innate immunity.
AT5G25900	GA3	3142.9	0.038205	0.091532	0.4174	0.67639	0.99997	full_name=GA requiring 3. GA requiring 3. Encodes a member of the CYP701A cytochrome p450 family that is involved in later steps of the gibberellin biosynthetic pathway.
AT4G09250		35.38	0.79735	1.9106	0.41733	0.67644	0.99997	SPla/RYanodine receptor (SPRY) domain-containing protein.
AT1G64080	MAKR2	257.72	-0.064695	0.15502	-0.41732	0.67644	0.99997	full_name=MEMBRANE-ASSOCIATED KINASE REGULATOR 2. membrane-associated kinase regulator. Encodes a member of the MAKR (MEMBRANE-ASSOCIATED KINASE REGULATOR)  gene family. MAKRs have putative kinase interacting motifs and membrane localization signals. Known members include: AT5G26230 (MAKR1), AT1G64080 (MAKR2), AT2G37380 (MAKR3), AT2G39370 (MAKR4), AT5G52870 (MAKR5) and AT5G52900 (MAKR6).
AT2G21620	RD2	623.18	0.048795	0.11696	0.41721	0.67652	0.99997	Adenine nucleotide alpha hydrolases-like superfamily protein. Encodes gene that is induced in response to dessication; mRNA expression is seen 10 and 24 hrs after start of dessication treatment.
AT2G03780		235.04	-0.065562	0.15721	-0.41704	0.67665	0.99997	Translin family protein.
AT3G56880		2829.2	0.036319	0.087138	0.4168	0.67683	0.99997	VQ motif-containing protein.
AT3G26060	PRXQ	48.375	0.13982	0.33559	0.41663	0.67695	0.99997	full_name=peroxiredoxin Q. Thioredoxin superfamily protein. encodes periredoxin Q which decomposes peroxides and plays a role in the protection of the photosynthetic apparatus
AT5G17230	PSY	101.96	0.093404	0.2242	0.41661	0.67696	0.99997	full_name=PHYTOENE SYNTHASE. PHYTOENE SYNTHASE. Encodes phytoene synthase.
AT1G43180		6.9039	0.34837	0.83623	0.4166	0.67697	0.99997	pseudogene.
AT4G31930		44.699	0.13963	0.33519	0.41656	0.677	0.99997	Mitochondrial glycoprotein family protein.
AT3G09880	ATB' BETA	482.57	0.052371	0.12574	0.41649	0.67705	0.99997	Protein phosphatase 2A regulatory B subunit family protein. Encodes B' regulatory subunit of PP2A (AtB'beta).
AT1G55900	TIM50	248.19	0.065947	0.15837	0.4164	0.67712	0.99997	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein. component of a translocase in the mitochondrial inner membrane
AT2G37060	NF-YB8	27.13	-0.1753	0.42101	-0.41638	0.67713	0.99997	full_name=nuclear factor Y, subunit B8. nuclear factor Y, subunit B8.
AT3G43440	JAZ11	199.01	0.071816	0.17254	0.41622	0.67725	0.99997	full_name=jasmonate-zim-domain protein 11. jasmonate-zim-domain protein 11.
AT2G02410		57.121	-0.12062	0.28989	-0.4161	0.67734	0.99997	yacP-like NYN domain protein.
AT4G39380		13.642	-0.25883	0.62214	-0.41604	0.67738	0.99997	TSL-kinase interacting-like protein.
AT4G20070	AAH	333.99	-0.059086	0.14204	-0.41599	0.67741	0.99997	full_name=allantoate amidohydrolase. allantoate amidohydrolase. The gene encoding Arabidopsis thaliana Allantoate Amidohydrolase (AtAAH)which catalyzes the allantoate deiminase reaction (EC 3.5.3.9)is expressed in all parts of the plant being consistent with a function in  purine turnover in Arabidopsis.
AT2G23180	CYP96A1	17.102	-0.2164	0.52021	-0.41599	0.67742	0.99997	full_name=cytochrome P450, family 96, subfamily A, polypeptide 1. cytochrome P450, family 96, subfamily A, polypeptide 1. member of CYP96A
AT2G18170	MPK7	403.65	-0.056054	0.1348	-0.41584	0.67753	0.99997	full_name=MAP kinase 7. MAP kinase 7.
AT4G37820		127.71	-0.094433	0.22712	-0.41578	0.67757	0.99997	transmembrane protein.
AT5G22020		224.67	0.068593	0.16501	0.4157	0.67763	0.99997	Calcium-dependent phosphotriesterase superfamily protein.
AT5G24310	ABIL3	28.576	0.17141	0.41241	0.41563	0.67768	0.99997	full_name=ABL interactor-like protein 3. ABL interactor-like protein 3. One of four ABI-like proteins.
AT2G33600	CRL2	202.07	-0.076267	0.18357	-0.41547	0.6778	0.99997	full_name=CCR(Cinnamoyl coA:NADP oxidoreductase)-like 2. NAD(P)-binding Rossmann-fold superfamily protein. Encodes a protein with homology to  members of the dihydroflavonol-4-reductase (DFR) superfamily. Its expression pattern suggests that AtCRL2 is involved in the synthesis and/or maintenance of vascular tissue.
AT1G16170		29.843	0.17273	0.41591	0.41529	0.67793	0.99997	ephrin-A3 protein.
AT2G47580	U1A	224.88	0.06953	0.16745	0.41522	0.67798	0.99997	full_name=spliceosomal protein U1A. spliceosomal protein U1A. encodes spliceosomal protein U1A
AT5G25940		175.3	0.075024	0.1807	0.41519	0.67801	0.99997	early nodulin-like protein.
AT2G43410	FPA	1124.5	-0.044381	0.10691	-0.41512	0.67805	0.99997	RNA binding protein. FPA  is a gene that regulates flowering time in Arabidopsis via a pathway that is independent of daylength (the autonomous  pathway). Mutations in  FPA  result in extremely delayed flowering. Double mutants with FCA have reduced fertility and single/double mutants have defects in siRNA mediated chromatin silencing.
