AGI	gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	description
AT1G50170	SIRB	110.42	0.39694	0.2014	1.9709	0.048735	0.12222	full_name=sirohydrochlorin ferrochelatase B. sirohydrochlorin ferrochelatase B. encodes sirohydrochlorin ferrochelatase catalyzing the last step of the siroheme biosynthesis
AT2G44230		76.338	0.49146	0.24937	1.9709	0.048741	0.12222	hypothetical protein (DUF946).
AT1G34180	NAC016	27.404	0.81985	0.416	1.9708	0.048747	0.12222	full_name=NAC domain containing protein 16. NAC domain containing protein 16.
AT3G01160		141.24	0.355	0.18015	1.9705	0.048776	0.12228	pre-rRNA-processing ESF1-like protein.
AT4G11080	3xHMG-box1	10.666	-1.3363	0.67826	-1.9702	0.04881	0.12234	full_name=3xHigh Mobility Group-box1. HMG (high mobility group) box protein. Encodes a protein containing three copies of the HMG (high mobility group)-box domain.  The two Arabidopsis 3xHMG-box proteins are: AT4G11080 (3xHMG-box1) and AT4G23800 (3xHMG-box2).  Interacts with mitotic and meiotic chromosomes.
AT2G34260	WDR55	55.778	0.56873	0.28867	1.9702	0.048814	0.12234	full_name=human WDR55 (WD40 repeat) homolog. transducin family protein / WD-40 repeat family protein. Encodes a WDxR motif-containing protein that is required for gametogenesis, seed and endosperm development.
AT4G27650	PEL1	262.67	-0.29228	0.14838	-1.9697	0.048867	0.12245	full_name=PELOTA. Eukaryotic release factor 1 (eRF1) family protein. Encodes Arabidopsis homolog of Drosophila pelota protein.
AT4G14615		207.76	0.30521	0.15497	1.9695	0.048895	0.1225	sporulation-specific protein.
AT2G02040	PTR2	697.22	0.21321	0.10826	1.9694	0.048904	0.12251	full_name=peptide transporter 2. peptide transporter 2. Encodes a di- and tri-peptide transporter that recognizes a variety of different amino acid combinations. Expression of the transcripts for this gene can be detected in the embryo through in situ hybridization. This protein does not have nitrate transporter activity based on oocyte transport assays.
AT3G06760		224.92	0.29318	0.14893	1.9685	0.049008	0.12275	Drought-responsive family protein.
AT1G70610	ABCB26	464	0.24496	0.12445	1.9683	0.049029	0.12279	full_name=ATP-binding cassette B26. transporter associated with antigen processing protein 1. member of TAP subfamily
AT3G07820		23.666	-0.99584	0.50618	-1.9674	0.049143	0.12305	Pectin lyase-like superfamily protein.
AT1G21160		294.62	0.2682	0.13635	1.9669	0.04919	0.12316	eukaryotic translation initiation factor 2 (eIF-2) family protein.
AT5G47030		518.37	0.21908	0.1114	1.9666	0.049232	0.12324	ATPase, F1 complex, delta/epsilon subunit. Encodes the mitochondrial ATP synthase subunit delta.
AT1G29357		314.61	0.30483	0.15504	1.9661	0.049285	0.12336	Natural antisense transcript overlaps with AT1G29355. Potential natural antisense gene, locus overlaps with AT1G29355 Natural antisense transcript overlaps with AT1G29355
AT3G44460	DPBF2	2473.7	-0.23566	0.11988	-1.9657	0.04933	0.12345	Basic-leucine zipper (bZIP) transcription factor family protein. basic leucine zipper transcription factor (BZIP67), identical to basic leucine zipper transcription factor GI:18656053 from (Arabidopsis thaliana); identical to cDNA basic leucine zipper transcription factor (atbzip67 gene) GI:18656052.  Located in the nucleus and expressed during seed maturation in the cotyledons.
AT5G08200		170.31	0.33042	0.16818	1.9647	0.049452	0.12374	peptidoglycan-binding LysM domain-containing protein.
AT2G27840	HDT4	77.518	0.45905	0.23372	1.9641	0.04952	0.12389	histone deacetylase-related / HD-like protein. Belongs to the plant specific HD2 type proteins; similar to nucleolar Zea mays histone deacetylase; HD2-p39
AT5G66910	NRG1.2	46.963	-0.58313	0.29693	-1.9639	0.049545	0.12394	Disease resistance protein (CC-NBS-LRR class) family.
AT1G60730		372.58	0.25094	0.1278	1.9635	0.049586	0.12402	NAD(P)-linked oxidoreductase superfamily protein.
AT3G23750	BARK1	331.05	-0.25359	0.12916	-1.9635	0.049594	0.12402	Leucine-rich repeat protein kinase family protein.
AT5G43400		129	0.40286	0.20521	1.9631	0.049629	0.12409	plant/protein.
AT5G05570	TMS	179.88	0.3316	0.16895	1.9627	0.049677	0.1242	transducin family protein / WD-40 repeat family protein.
AT1G56610		109.39	0.43419	0.22127	1.9623	0.049731	0.12431	Protein with RNI-like/FBD-like domain.
AT1G28710		78.847	-0.4736	0.24137	-1.9621	0.049751	0.12435	Nucleotide-diphospho-sugar transferase family protein.
AT5G67360	ARA12	1442	0.20311	0.10353	1.9619	0.049772	0.12438	Subtilase family protein. Encodes a subtilisin-like serine protease essential for mucilage release from seed coats.
AT5G24460		169.3	0.32703	0.16671	1.9616	0.049809	0.12445	RING-H2 zinc finger protein.
AT2G23150	NRAMP3	192.13	0.35127	0.17913	1.961	0.049884	0.12462	full_name=natural resistance-associated macrophage protein 3. natural resistance-associated macrophage protein 3. Encodes a member of the Nramp2 metal transporter family; like its homolog Atnramp4, localized in vacuolar membrane. Seedlings of double mutant, atnramp3-1 atnramp4-1, were arrested at early germination.
AT4G37560	IAMH2	414.69	-0.25847	0.13185	-1.9604	0.049952	0.12478	Acetamidase/Formamidase family protein.
AT1G75020	LPAT4	74.485	0.46899	0.23929	1.96	0.050001	0.12487	full_name=lysophosphatidyl acyltransferase 4. lysophosphatidyl acyltransferase 4.
AT5G16880		597.23	0.72053	0.36763	1.9599	0.050003	0.12487	Target of Myb protein 1.
ATCG00540	PETA	6.8363	-1.7568	0.89652	-1.9596	0.050044	0.12494	full_name=photosynthetic electron transfer A. photosynthetic electron transfer A. Encodes cytochrome f apoprotein; involved in photosynthetic electron transport chain; encoded by the chloroplast genome and is transcriptionally repressed by a nuclear gene HCF2.
AT5G63020	SUT1	42.08	-0.63505	0.32408	-1.9596	0.050048	0.12494	Disease resistance protein (CC-NBS-LRR class) family.
AT2G23260	UGT84B1	14.064	-1.0701	0.5462	-1.9591	0.050095	0.12504	full_name=UDP-glucosyl transferase 84B1. UDP-glucosyl transferase 84B1.
AT4G33440		86.231	-0.44216	0.22571	-1.959	0.050116	0.12507	Pectin lyase-like superfamily protein.
AT2G30080	ZIP6	151.69	0.35311	0.18026	1.9589	0.05012	0.12507	ZIP metal ion transporter family. member of Fe(II) transporter isolog family. Gene expression is not regulated by iron, copper, or zinc deficiency or excess.
AT2G17975	SRP1	109.76	-0.41176	0.21028	-1.9581	0.050214	0.12529	zinc finger (Ran-binding) family protein.
AT3G05100		49.486	-0.56189	0.28702	-1.9577	0.050269	0.12541	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein.
AT3G49640		78.282	0.46244	0.23625	1.9574	0.050301	0.12547	Aldolase-type TIM barrel family protein.
AT5G13760		192.81	0.33585	0.17159	1.9573	0.050313	0.12548	Plasma-membrane choline transporter family protein.
AT5G35520	MIS12	88.272	-0.43171	0.22062	-1.9568	0.05037	0.1256	full_name=MINICHROMOSOME INSTABILITY 12 (MIS12)-LIKE. minichromosome instability 12 (mis12)-like protein. encodes a homologue of the yeast (S. pombe) Mis12 (minichromosome instability) protein. MIS12 co-localizes with 180 bp repeats of centromeric DNA throughout the cell cycle with a similar pattern to AtCENH3/HTR12. Neither of these two proteins completely cover the 180 bp regions based on FISH analysis.
AT2G39750		480.97	-0.226	0.1155	-1.9568	0.050376	0.1256	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein.
AT1G12500		18.313	-0.93204	0.47634	-1.9567	0.050387	0.12561	Nucleotide-sugar transporter family protein.
AT2G18360		252.6	0.35949	0.18374	1.9565	0.050406	0.12564	alpha/beta-Hydrolases superfamily protein.
AT3G47490		51.124	-0.55081	0.28156	-1.9562	0.050436	0.1257	HNH endonuclease.
AT3G07590	SMD1A	46.987	0.6495	0.33205	1.956	0.050464	0.12575	Small nuclear ribonucleoprotein family protein.
AT1G80180	MASS1	101.45	0.49331	0.25223	1.9558	0.050494	0.12581	hypothetical protein. Encodes a substrate of the MAPK kinases. Phenotypic analyses of Arabidopsis expressing phosphorylation site mutant forms of At1g80180.1 showed clustered stomata and higher stomatal index in cotyledons expressing the phosphomimetic form of At1g80180.1.
AT4G08960		143.82	0.35351	0.18076	1.9556	0.050508	0.12582	phosphotyrosyl phosphatase activator (PTPA) family protein.
AT2G40770		294.98	0.2682	0.13716	1.9554	0.050536	0.12587	RING-finger, DEAD-like helicase, PHD and SNF2 domain-containing protein.
AT4G33400		15.774	1.0041	0.51371	1.9546	0.050633	0.1261	Vacuolar import/degradation, Vid27-related protein.
AT4G07960	CSLC12	424.83	-0.23377	0.11963	-1.9541	0.050688	0.12622	full_name=Cellulose-synthase-like C12. Cellulose-synthase-like C12. encodes a gene similar to cellulose synthase
AT1G05562		10.281	-1.2859	0.65814	-1.9539	0.050718	0.12627	Natural antisense transcript overlaps with AT1G05560. Potential natural antisense gene, locus overlaps with AT1G05560 Natural antisense transcript overlaps with AT1G05560
AT1G44770		507.54	0.23897	0.12231	1.9537	0.050733	0.12629	elongation factor.
AT4G39660	AGT2	715.1	-0.21562	0.11037	-1.9537	0.05074	0.12629	full_name=alanine:glyoxylate aminotransferase 2. alanine:glyoxylate aminotransferase 2. alanine:glyoxylate aminotransferase 2 homolog (AGT2) mRNA,
AT5G22920	RZPF34	31.866	-1.0403	0.53251	-1.9536	0.050751	0.1263	CHY-type/CTCHY-type/RING-type Zinc finger protein. Encodes a protein with sequence similarity to RING, zinc finger proteins. Loss of function mutations show reduced (15%) stomatal aperture under non stress conditions.
AT5G47750	D6PKL2	443.5	-0.24093	0.12333	-1.9535	0.050757	0.1263	full_name=D6 protein kinase like 2. D6 protein kinase like 2.
AT3G49560	HP30	258.06	0.28728	0.14706	1.9535	0.050766	0.1263	Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein.
AT5G38895		83.207	0.48758	0.24963	1.9532	0.050797	0.12636	RING/U-box superfamily protein.
AT1G28200	FIP1	318.33	0.2578	0.13199	1.9531	0.050803	0.12636	full_name=FH interacting protein 1. FH interacting protein 1. VirF-interacting protein FIP1
AT3G11030	TBL32	106.87	-0.42356	0.21691	-1.9527	0.050853	0.12646	full_name=TRICHOME BIREFRINGENCE-LIKE 32. TRICHOME BIREFRINGENCE-LIKE 32. Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).
AT5G25060	RRC1	490.92	0.22956	0.11758	1.9525	0.050883	0.12652	full_name=reduced red-light responses in cry1cry2 background 1. RNA recognition motif (RRM)-containing protein.
AT3G54900	CXIP1	123.57	0.37992	0.1946	1.9523	0.050901	0.12655	full_name=CAX interacting protein 1. CAX interacting protein 1. A.thaliana PICOT protein.It activates CAX1 gene Calcium transport activity.In other organisms, PICOT proteins appear to play a negative regulatory role in cellular stress responses.
AT3G50880		203.73	0.30102	0.15427	1.9513	0.051023	0.12683	DNA glycosylase superfamily protein.
AT3G07040	RPM1	72.357	0.47903	0.2455	1.9512	0.051029	0.12683	full_name=RESISTANCE TO P. SYRINGAE PV MACULICOLA 1. NB-ARC domain-containing disease resistance protein. Contains an N-terminal tripartite nucleotide binding site and a C-terminal tandem array of leucine-rich repeats. Confers resistance to Pseudomonas syringae strains that carry the avirulence genes avrB and avrRpm1.
AT4G27190		7.673	1.4622	0.74958	1.9506	0.0511	0.12697	NB-ARC domain-containing disease resistance protein.
AT1G20823	ATATL80	120.08	-0.45205	0.23175	-1.9506	0.051102	0.12697	RING/U-box superfamily protein.
AT1G31817	NFD3	164.01	0.33142	0.16993	1.9503	0.051141	0.12705	full_name=NUCLEAR FUSION DEFECTIVE 3. Ribosomal L18p/L5e family protein.
AT1G20530		11.285	-1.1893	0.60987	-1.95	0.051172	0.12711	girdin (DUF630 and DUF632).
AT5G27410		400.78	0.26378	0.1353	1.9495	0.05123	0.12724	D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein. D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein; FUNCTIONS IN: catalytic activity; INVOLVED IN: metabolic process; LOCATED IN: cellular_component unknown; EXPRESSED IN: 20 plant structures; EXPRESSED DURING: 10 growth stages; CONTAINS InterPro DOMAIN/s: Aminotransferase, class IV (InterPro:IPR001544); BEST Arabidopsis thaliana protein match is: D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein (TAIR:AT3G05190.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). Note that the At5g27410.2 gene model (TAIR10) has been obsoleted due to the lack of experimental support.
AT1G03440		69.931	-0.48639	0.24951	-1.9494	0.051244	0.12724	Leucine-rich repeat (LRR) family protein.
AT5G43560	MUSE14	638.8	0.21265	0.10909	1.9494	0.051246	0.12724	TRAF-like superfamily protein.
AT3G61010		288.15	-0.27005	0.13853	-1.9494	0.051254	0.12724	Ferritin/ribonucleotide reductase-like family protein.
AT2G12400		161.66	0.32986	0.16924	1.9491	0.051288	0.12731	plasma membrane fusion protein.
AT5G57280	RID2	78.399	0.4693	0.24079	1.949	0.051297	0.12731	full_name=root initiation defective 2. S-adenosyl-L-methionine-dependent methyltransferases superfamily protein. Gene encodes a methyltransferase-like protein involved in pre-rRNA processing.
AT1G50840	POLGAMMA2	246.52	0.29349	0.1506	1.9488	0.051324	0.12736	full_name=polymerase gamma 2. polymerase gamma 2. DNA Polymerase gamma2. Dual targeting to mitochondria and plastids due to alternative translation initiation.
AT1G13280	AOC4	24.692	-0.8683	0.44563	-1.9485	0.051358	0.12743	full_name=allene oxide cyclase 4. allene oxide cyclase 4. Encodes allene oxide cyclase.  One of four genes in Arabidopsis that encode this enzyme, which catalyzes an essential step in jasmonic acid biosynthesis. Gene expression is reduced during senescence, a process that involves jasmonic acid signalling pathway.
AT5G39850		370.02	-0.2644	0.1357	-1.9484	0.051367	0.12743	Ribosomal protein S4.
AT2G31820		268.34	0.27052	0.13887	1.948	0.05142	0.12755	Ankyrin repeat family protein.
AT5G47455		33.786	0.71118	0.36513	1.9477	0.051448	0.12759	hypothetical protein.
AT5G66055	AKRP	191.26	-0.32457	0.16664	-1.9477	0.05145	0.12759	full_name=ankyrin repeat protein. ankyrin repeat protein. A locus involved in embryogenesis. Mutations in this locus result in embryo lethality.
AT1G55210		251.41	0.28131	0.14451	1.9467	0.051573	0.12787	Disease resistance-responsive (dirigent-like protein) family protein.
AT5G05620	GCP2	151.79	-0.33956	0.1745	-1.9459	0.051664	0.12808	full_name=gamma-tubulin  complex protein 2. gamma-tubulin complex protein 2. Paralog of TUBG1, required for centrosomal and noncentrosomal microtubule nucleation. Involved in specification of cell identity, such as stomatal patterning. Constitutively expressed throughout plant. Enriched at the post-cytokinetic cell edges in leaves and roots.
AT3G13100	ABCC7	7.0259	-1.7615	0.90538	-1.9456	0.051699	0.12815	full_name=ATP-binding cassette C7. multidrug resistance-associated protein 7. member of MRP subfamily
AT3G53610	RAB8	149.37	-0.35192	0.18089	-1.9455	0.051719	0.12818	full_name=RAB GTPase homolog 8. RAB GTPase homolog 8. GTPase AtRAB8 (atrab8)
AT1G33700		2501.2	-0.16094	0.082745	-1.945	0.051779	0.12831	Beta-glucosidase, GBA2 type family protein.
AT1G14755		13.152	-1.1018	0.56655	-1.9447	0.051809	0.12837	S locus-related glycoprotein 1 (SLR1) binding pollen coat protein family. Encodes a defensin-like (DEFL) family protein.
AT2G03440	NRP1	85.092	0.46483	0.23913	1.9439	0.05191	0.1286	full_name=nodulin-related protein 1. nodulin-related protein 1. Induced at the transcriptional level by Pseudomonas syringae pv. tomato infection.
AT5G11200	UAP56b	622.41	0.20731	0.10667	1.9435	0.051952	0.12868	full_name=homolog of human UAP56 b. DEAD/DEAH box RNA helicase family protein. One of two genes encoding an ATP-dependent RNA helicase that localizes predominantly to euchromatic regions of Arabidopsis nuclei, and associates with genes transcribed by RNA polymerase II independently from the presence of introns.  It is not detected at non-transcribed loci. It interacts with ssRNA, dsRNA and dsDNA, but not with ssDNA. Its ATPase activity is stimulated by RNA and dsDNA and its ATP-dependent RNA helicase activity unwinds dsRNA but not dsDNA.
AT3G24590	PLSP1	89.506	0.45326	0.23323	1.9434	0.051972	0.12872	full_name=plastidic type i signal peptidase 1. plastidic type i signal peptidase 1. Encodes a signal peptidase Plsp1 (plastidic type I signal peptidase 1).  Required for thylakoid development. Functions in the maturation of the 75-kD component of the translocon at the outer envelope membrane of chloroplasts and oxygen evolving complex subunit 33 (OE33). Involved in the maturation of PsbO, plastocyanin and FtsH2/8.
AT1G61990	MTERF13	109.5	0.41388	0.21309	1.9423	0.052103	0.12902	Mitochondrial transcription termination factor family protein.
AT3G11800		452.69	0.23307	0.12002	1.9418	0.052156	0.12913	Expp1 protein.
AT2G14775		1.7762	4.3549	2.243	1.9416	0.052191	0.12918	hypothetical protein.
AT5G01450	APD2	204.14	0.31013	0.15973	1.9416	0.052191	0.12918	full_name=ABERRANT POLLEN DEVELOPMENT 2. RING/U-box superfamily protein.
AT4G09820	TT8	333.71	-0.29118	0.14997	-1.9415	0.052197	0.12918	full_name=TRANSPARENT TESTA 8. basic helix-loop-helix (bHLH) DNA-binding superfamily protein. TT8 is a regulation factor that acts in a concerted action with TT1, PAP1 and TTG1 on the regulation of flavonoid pathways, namely proanthocyanidin and anthocyanin biosynthesis.  Affects dihydroflavonol 4-reductase gene expression. It is thought that a ternary complex composed of TT2, TT8 and TTG1 is necessary for correct expression of BAN in seed endothelium. Also important for important for marginal trichome development. It binds the promoter of both AT3G26790 and AT1G28300.
AT5G26780	SHM2	525.21	0.24495	0.12618	1.9413	0.052227	0.12924	full_name=serine hydroxymethyltransferase 2. serine hydroxymethyltransferase 2. Encodes a protein with serine hydroxymethyltransferase activity which is thought to be localized in the mitochondrial matrix. SHM2 expression fails to rescue the conditional lethal phenotype of the shm1-1 mutant, defective in SHM1.
AT1G48270	GCR1	45.141	-0.58281	0.30028	-1.9409	0.052269	0.12932	full_name=G-protein-coupled receptor 1. G-protein-coupled receptor 1. encodes a protein similar to G-coupled receptor with 7 transmembrane regions. Overexpression studies suggest this gene is involved in dormancy and flowering. Reduction of expression results in decreased sensitivity to cytokinin.
AT3G09070	OPS	20.396	-0.90824	0.46814	-1.9401	0.052369	0.12955	full_name=OCTOPUS. LOW protein: UPF0503-like protein, putative (DUF740). Encodes a a polarly localised membrane-associated protein that regulates phloem differentiation entry.
AT3G09455		101.84	-0.43703	0.22529	-1.9399	0.052394	0.12959	dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit.
AT1G12060	BAG5	33.237	0.7099	0.36596	1.9398	0.052405	0.1296	full_name=BCL-2-associated athanogene 5. BCL-2-associated athanogene 5. A member of Arabidopsis BAG (Bcl-2-associated athanogene) proteins, plant homologs of mammalian regulators of apoptosis. Plant BAG proteins are multi-functional and remarkably similar to their animal counterparts, as they regulate apoptotic-like processes ranging from pathogen attack, to abiotic stress, to plant development.
AT1G16930		67.313	0.50978	0.26283	1.9396	0.052431	0.12965	F-box/RNI-like/FBD-like domains-containing protein.
AT5G07470	PMSR3	919.59	0.21165	0.10913	1.9394	0.05245	0.12968	full_name=peptidemethionine sulfoxide reductase 3. peptidemethionine sulfoxide reductase 3. ubiquitous enzyme that repairs oxidatively damaged proteins
AT5G02080		15.245	-1.0243	0.52821	-1.9392	0.052473	0.12972	phosphopantothenate-cysteine ligase-like protein.
AT1G09815	POLD4	141.33	0.36205	0.18671	1.939	0.052496	0.12975	full_name=polymerase delta 4. polymerase delta 4.
AT3G46510	PUB13	323	0.25397	0.13098	1.939	0.052502	0.12975	full_name=plant U-box 13. plant U-box 13. Encodes a protein containing a UND, a U-box, and an ARM domain. This protein has E3 ubiquitin ligase activity based on in vitro assays.  Can be phosphorylated in vitro by MLPK, ARK1, and ARK2 but not by SD1-29. Involved in ubiquitination of pattern recognition receptor FLS2.
AT1G74240		44.795	0.61563	0.31755	1.9387	0.052536	0.12982	Mitochondrial substrate carrier family protein.
AT5G08470	PEX1	412.76	0.24592	0.12686	1.9386	0.052549	0.12983	full_name=peroxisome 1. peroxisome 1. an AAA-ATPase that is the probable Arabidopsis orthologue of one of the AAA-ATPases involved in peroxisome biogenesis in yeasts and mammals.
AT2G13370	CHR5	415.91	0.23106	0.11919	1.9386	0.052555	0.12983	full_name=chromatin remodeling 5. chromatin remodeling 5.
AT1G79390		95.009	0.43413	0.22395	1.9385	0.052562	0.12983	centrosomal protein.
AT2G22360	DJA6	71.751	0.4924	0.25404	1.9383	0.052592	0.12988	DNAJ heat shock family protein.
AT5G13600		4.6931	-2.0776	1.072	-1.9381	0.052608	0.1299	Phototropic-responsive NPH3 family protein.
AT1G02450	NIMIN1	6.4911	-1.6939	0.87403	-1.938	0.05262	0.1299	full_name=NIM1-interacting 1. NIM1-interacting 1. NIMIN1 modulates PR gene expression according the following model: NPR1 forms a ternary complex with NIMIN1 and TGA  factors upon SAR induction that binds to a positive regulatory cis-element of the PR-1 promoter, termed LS7. This leads to PR-1 gene induction. NIMIN1 decreases transcriptional activation, possibly through its EAR motif, which results in fine-tuning of PR-1 gene expression.
AT5G59450		100.46	0.4137	0.21347	1.938	0.052622	0.1299	GRAS family transcription factor.
AT4G35100	PIP3	25.049	-0.78416	0.40484	-1.937	0.052747	0.13019	full_name=plasma membrane intrinsic protein 3. plasma membrane intrinsic protein 3. a member of the plasma membrane intrinsic protein PIP. functions as aquaporin. Salt-stress-inducible MIP
AT5G23450	LCBK1	514.19	-0.22394	0.11564	-1.9365	0.052802	0.1303	full_name=long-chain base (LCB) kinase 1. long-chain base (LCB) kinase 1. Encodes a sphingosine kinase that specifically phosphorylates D-erythro-dihydrosphingosine (DHS), but not N-acetyl-DHS or D-threo-DHS. It also also phosphorylates D-erythro-sphingosine, trans-4, trans-8-sphingadienine and phytosphingosine.
AT5G11110	SPS2F	59.758	0.55452	0.28635	1.9365	0.052806	0.1303	full_name=sucrose phosphate synthase 2F. sucrose phosphate synthase 2F. Encodes a protein with putative sucrose-phosphate synthase activity.Involved in pollen exine formation.
AT3G53280	CYP71B5	97.784	-0.40918	0.21131	-1.9364	0.052823	0.13032	full_name=cytochrome p450 71b5. cytochrome p450 71b5. cytochrome P450 monooxygenase
AT4G30190	HA2	704.58	0.26742	0.13813	1.9361	0.052861	0.13038	full_name=H(+)-ATPase 2. H[+]-ATPase 2. belongs to the P-type ATPase superfamily of cation-transporting ATPases, pumps protons out of the cell, generating a proton gradient that drives the active transport of nutrients by proton symport. has two autoinhibitory  regions within the C-terminal dom
AT5G57970		69.18	-0.47392	0.24479	-1.9361	0.052861	0.13038	DNA glycosylase superfamily protein.
AT4G11740	SAY1	283.46	0.26609	0.13745	1.9359	0.05288	0.13039	Ubiquitin-like superfamily protein. Isolated as a suppressor of a dominant mutant in the Ara4 gene that was expressed in yeast ypt1 mutant strains. A novel protein with a small region of similarity to coil-coiled domain of yeast VSP27 protein.
AT5G47040	LON2	395.82	0.24677	0.12747	1.9359	0.052881	0.13039	full_name=lon protease 2. lon protease 2. Encodes a member of the Lon protease-like proteins (Lon1/At5g26860, Lon2/At5g47040, Lon3/At3g05780, Lon4/At3g05790).  Lon is a multifunctional ATP-dependent protease which exists in bacteria, archaea and within organelles in eukaryotic cells.  Lon proteases are responsible for the degradation of abnormal, damaged and unstable proteins.
AT2G19600	KEA4	151.93	-0.36075	0.18638	-1.9355	0.052929	0.13049	full_name=K+ efflux antiporter 4. K+ efflux antiporter 4. member of Putative potassium proton antiporter family
AT4G32460	BDX	31.473	-0.74176	0.38327	-1.9353	0.052948	0.13052	choice-of-anchor C domain protein, putative (Protein of unknown function, DUF642).
AT1G72175		147.14	0.35776	0.18488	1.9351	0.052974	0.13057	E3 ubiquitin-protein ligase RNF170-like protein (DUF 1232).
AT3G21290	CARP9	201.69	0.29975	0.15493	1.9347	0.053029	0.13068	dentin sialophosphoprotein-like protein.
AT3G63030	MBD4	67.752	-0.48176	0.24906	-1.9343	0.053074	0.13078	full_name=methyl-CPG-binding domain 4. methyl-CPG-binding domain 4. Protein containing methyl-CpG-binding domain.Has sequence similarity to human MBD proteins.
AT5G06910	ATJ6	111.13	0.39047	0.20198	1.9332	0.053211	0.13108	full_name=J-domain protein 6. J-domain protein 6. DnaJ homologue, contains J domain which is common in all known DnaJ proteins but missing G/F domain.
AT5G25265	HPAT1	460.32	-0.22568	0.11674	-1.9331	0.05322	0.13108	Hyp O-arabinosyltransferase-like protein.
AT5G10770		559.38	-0.24121	0.12478	-1.9331	0.05322	0.13108	Eukaryotic aspartyl protease family protein.
AT5G60120	TOE2	38.787	0.64232	0.3323	1.933	0.053241	0.13111	full_name=target of early activation tagged (EAT) 2. target of early activation tagged (EAT) 2.
AT1G21780		329.24	0.26601	0.13763	1.9328	0.053259	0.13114	BTB/POZ domain-containing protein. BTB/POZ domain-containing protein. Contains similarity to gb:AJ000644 SPOP (speckle-type POZ protein) from Homo sapiens and contains a PF:00651 BTB/POZ domain. ESTs gb:T75841, gb:R89974, gb:R30221, gb:N96386, gb:T76457, gb:AI100013 and gb:T76456 come from this gene;supported by full-length. Interacts with CUL3A and CUL3B.
AT3G27550	CFM9	27.578	0.76802	0.3974	1.9326	0.053282	0.13118	RNA-binding CRS1 / YhbY (CRM) domain protein.
AT3G11960		444.86	0.22975	0.11889	1.9325	0.053301	0.13121	Cleavage and polyadenylation specificity factor (CPSF) A subunit protein.
AT1G41880		927.8	-0.21719	0.11242	-1.9319	0.05337	0.13136	Ribosomal protein L35Ae family protein.
AT2G32700	LUH	929.15	0.1947	0.10079	1.9318	0.053389	0.13138	full_name=LEUNIG_homolog. LEUNIG-like protein. Encodes a WD40 repeat and LUFS domain containing protein that is similar to LUG. Interacts physically with SEUSS and likely functions as part of a repressor complex that represses AG. Involved in cell wall modifications necessary for mucilage extrusion.
AT2G45315		45.535	0.59078	0.30583	1.9317	0.053396	0.13138	Natural antisense transcript overlaps with AT2G45310. Potential natural antisense gene, locus overlaps with AT2G45310 Natural antisense transcript overlaps with AT2G45310
AT2G36740	SWC2	155.62	0.38443	0.19904	1.9314	0.053432	0.13145	DNA binding protein SWC2.
AT3G06540	REP	159.31	0.32809	0.16993	1.9308	0.053508	0.1316	full_name=Rab escort protein. Rab escort protein. Encodes a cytoplasmic Rab escort protein that preferentially binds the GDP-bound form of Rab and stimulates geranylgeranylation of various Rab GTPases in Arabidopsis  extracts in vitro.
AT3G53240	RLP45	119.47	-0.38164	0.19767	-1.9307	0.05352	0.1316	full_name=receptor like protein 45. receptor like protein 45.
AT3G57490		95.99	-0.42749	0.22142	-1.9307	0.053526	0.1316	Ribosomal protein S5 family protein.
AT1G16060	ADAP	24.253	-0.88944	0.4607	-1.9306	0.05353	0.1316	full_name=ARIA-interacting double AP2 domain protein. ARIA-interacting double AP2 domain protein. Encodes ADAP, an AP2-domain protein that interacts with ARIA.  ADAP is a positive regulator of the ABA response and is also involved in regulating seedling growth.
AT1G17980	PAPS1	186.36	0.32836	0.17008	1.9306	0.053531	0.1316	full_name=poly(A) polymerase 1. poly(A) polymerase 1. Encodes a poly(A) polymerase. Located in the nucleus.  It limits founder-cell recruitment to organ primordia and suppresses the salicylic acid-independent immune response downstream of EDS1/PAD4.
AT4G18890	BEH3	111.51	-0.39827	0.2063	-1.9305	0.053539	0.1316	full_name=BES1/BZR1 homolog 3. BES1/BZR1 homolog 3.
AT4G21480	STP12	35.612	-0.65094	0.3373	-1.9298	0.053626	0.13178	full_name=sugar transporter protein 12. sugar transporter protein 12. Putative sugar transporter.  Expressed in nematode-induced root syncytia.
AT4G33660	ATHCYSTM11	25.209	-1.0032	0.51986	-1.9298	0.053626	0.13178	cysteine-rich TM module stress tolerance protein.
